lat,lon,value
42.3425979,-71.0654431,1200
42.3492044,-71.1300279,1200
42.3852607,-71.1056219,1200
42.4041171,-71.0482128,1200
42.351107,-71.0609865,1200
42.396456,-70.985568,1200
42.3959826,-71.1002406,1200
42.4222001,-71.0935027,1200
42.3437851,-71.1433415,1200
42.2954,-71.0703,1200
42.3381,-71.153,1200
42.3789897,-71.0626391,1200
42.363852,-71.0573056,1200
42.3668302,-71.0972992,1200
42.394925,-71.0952017,1200
42.309585,-71.050685,1200
42.4119476,-71.0598954,1200
42.345331,-71.14712,1200
42.3433,-71.1026,1200
42.3677345,-71.0352252,1200
42.292946,-71.075763,1200
42.347472,-71.1490368,1200
42.418157,-71.0655094,1200
42.2764754,-71.1391486,1200
42.2556198,-71.125592,1200
42.426026,-71.019814,1200
42.425535,-71.10575,1200
42.425535,-71.10575,1200
42.2658811,-71.0189938,1200
42.4038508,-71.0359706,1200
42.299832,-71.080383,1200
42.402332,-71.040232,1200
42.3644159,-71.102095,1200
42.3479558,-71.1359881,1225
42.345231,-71.095326,1225
42.3402739,-71.1511417,1225
42.3481923,-71.1364961,1225
42.3425432,-71.1202391,1225
42.3425432,-71.1202391,1225
42.3366875,-71.0690294,1225
42.365184,-71.104004,1225
42.3308,-71.1216,1225
42.4285715,-71.1747696,1225
42.3491063,-71.1534226,1225
42.3491063,-71.1534226,1225
42.4085848,-71.1458987,1225
42.422,-71.1569,1225
42.303634,-71.1147003,1225
42.4282263,-71.1744419,1225
42.4233,-71.1685,1225
42.336824,-71.1471245,1250
42.343937,-71.0899119,1250
42.3520805,-71.1249964,1250
42.3683788,-71.1087788,1250
42.340447,-71.1125549,1250
42.340447,-71.1125549,1250
42.3455894,-71.0942894,1250
42.3418388,-71.0965064,1250
42.3418388,-71.0965064,1250
42.3789762,-71.1241774,1250
42.333184,-71.0312307,1250
42.3639268,-71.057254,1250
42.3593251,-71.0659746,1250
42.3410828,-71.0982814,1250
42.3851795,-71.1161403,1250
42.3445753,-71.089736,1250
42.3434536,-71.0948091,1250
42.370822,-71.1138998,1250
42.3692184,-71.1078229,1250
42.3431601,-71.1180934,1250
42.2738,-71.0308,1250
42.3461,-71.0945,1250
42.34685,-71.134674,1250
42.408995,-71.146401,1250
42.3727501,-71.1097158,1250
42.302733,-71.167784,1250
42.3487467,-71.13379,1250
42.4096824,-71.1394446,1250
42.3508,-71.1184,1250
42.3324,-71.096,1250
42.3478,-71.1329,1250
42.3788283,-71.1589227,1250
42.356,-71.1313,1250
42.378905,-71.1483562,1250
42.3018,-71.1677,1250
42.355535,-71.1327727,1250
42.3861978,-71.0968695,1250
42.3507705,-71.1272586,1250
42.3639268,-71.057254,1250
42.3651,-71.0567,1250
42.3386332,-71.1492504,1250
42.3655043,-71.0566184,1250
42.3028524,-71.1812923,1250
42.3511,-71.1273,1250
42.2802278,-71.0648035,1250
42.2763282,-71.0972753,1250
42.2763282,-71.0972753,1250
42.2795524,-71.1588869,1250
42.2767941,-71.1654262,1250
42.4232471,-71.0673223,1250
42.3620294,-71.1428752,1250
42.3530542,-71.1321375,1250
42.297205,-71.061035,1250
42.378905,-71.1483562,1250
42.4056875,-71.1055242,1250
42.397466,-71.035584,1250
42.3779773,-71.1521015,1250
42.399845,-71.036608,1250
42.366159,-71.05758,1250
42.2630677,-71.0887268,1250
42.3504348,-71.1363939,1250
42.3365408,-71.0769248,1275
42.340909,-71.0985387,1275
42.3465183,-71.0932595,1275
42.424869,-71.0612664,1275
42.346916,-71.140587,1275
42.3452297,-71.1063339,1275
42.3506478,-71.1289467,1275
42.3657,-71.052,1275
42.3611625,-71.0645095,1275
42.3602702,-71.0700311,1275
42.3397,-71.0919,1275
42.3524218,-71.1277259,1275
42.3715054,-71.1105813,1275
42.36837,-71.0905842,1275
42.3474,-71.1369,1275
42.3481923,-71.1364961,1275
42.3417003,-71.0971049,1275
42.3417151,-71.1450494,1275
42.346767,-71.136661,1275
42.346767,-71.136661,1275
42.337495,-71.150658,1275
42.2589,-70.9765,1275
42.400911,-71.03227,1275
42.3944361,-71.0967605,1275
42.3913273,-71.0994094,1275
42.2686,-71.0112,1275
42.4171725,-71.0994783,1275
42.4171725,-71.0994783,1275
42.4234,-71.1069,1275
42.340833,-71.0912295,1300
42.3453707,-71.1090477,1300
42.3463028,-71.0892699,1300
42.35085,-71.0894912,1300
42.3466807,-71.1046873,1300
42.396403,-71.1036662,1300
42.3602,-71.066,1300
42.3462521,-71.1068211,1300
42.359225,-71.070989,1300
42.3759,-71.1186,1300
42.3312,-71.099,1300
42.3678329,-71.1076932,1300
42.4039403,-71.0805681,1300
42.317917,-71.1127641,1300
42.343,-71.095,1300
42.4023082,-71.1429853,1300
42.372203,-71.1155885,1300
42.3545771,-71.0755769,1300
42.342403,-71.10128,1300
42.3603281,-71.0663765,1300
42.346025,-71.1067207,1300
42.3863,-71.1215,1300
42.3401,-71.1002,1300
42.3426342,-71.0865825,1300
42.34316,-71.073157,1300
42.3612635,-71.1114699,1300
42.3418,-71.0862,1300
42.2989681,-71.0750023,1300
42.3404401,-71.1552505,1300
42.3459399,-71.1414431,1300
42.395226,-71.110216,1300
42.262804,-71.154994,1300
42.3939294,-71.0960589,1300
42.3683788,-71.1087788,1300
42.348686,-71.140366,1300
42.3372311,-71.1753641,1300
42.402407,-71.126808,1300
42.339899,-71.148378,1300
42.3584,-71.1318,1300
42.4013,-71.0218,1300
42.3363724,-71.1100916,1300
42.3494686,-71.1322569,1300
42.3421,-71.1542,1300
42.3401,-71.1467,1300
42.3434981,-71.1435643,1300
42.3297582,-71.102786,1300
42.3782848,-71.1063772,1300
42.348185,-71.149755,1300
42.3957776,-71.1308586,1300
42.3552401,-71.1272659,1300
42.35438,-71.1314114,1300
42.2624611,-71.1557791,1300
42.392,-71.0974,1300
42.3372,-71.1489,1300
42.380892,-71.1095721,1300
42.3411409,-71.0508106,1300
42.353588,-71.1301596,1300
42.406349,-71.0336002,1300
42.2633656,-71.1548092,1300
42.3775,-71.0662,1300
42.3568454,-71.1511641,1300
42.2741,-71.1395,1300
42.3539,-71.1323,1300
42.354,-71.1324,1300
42.4120019,-71.0812131,1300
42.3923524,-71.0930505,1300
42.372,-71.0622,1300
42.407169,-71.046753,1300
42.394789,-71.0977553,1300
42.3261,-71.1046,1300
42.3796,-71.1764,1300
42.3488,-71.1355,1300
42.38368,-71.089541,1300
42.4241178,-71.08969,1300
42.4231332,-71.1019148,1300
42.408555,-71.130553,1300
42.410304,-71.0796231,1300
42.417896,-71.131395,1300
42.3802821,-71.0306832,1300
42.263698,-71.0177267,1300
42.387909,-71.1019121,1300
42.282181,-71.072399,1300
42.286331,-71.079573,1300
42.423644,-71.0558549,1300
42.3603102,-71.0677999,1325
42.386569,-71.1192712,1325
42.3472534,-71.0735185,1325
42.3456,-71.0895,1325
42.350308,-71.133251,1325
42.3486114,-71.1402367,1325
42.4043,-71.0491,1325
42.3531805,-71.1340576,1325
42.4301931,-71.0674555,1325
42.3523661,-71.0645652,1350
42.3454124,-71.0895249,1350
42.3658305,-71.0528636,1350
42.3658305,-71.0528636,1350
42.3413985,-71.086452,1350
42.3733056,-71.1172785,1350
42.348837,-71.0928318,1350
42.3437519,-71.0821976,1350
42.3437519,-71.0821976,1350
42.3511282,-71.0851123,1350
42.3410819,-71.0893918,1350
42.3420086,-71.087324,1350
42.3429168,-71.0856846,1350
42.3551,-71.14,1350
42.343465,-71.0867734,1350
42.3936865,-71.1261616,1350
42.3523,-71.0644,1350
42.3411,-71.0874,1350
42.3411,-71.0874,1350
42.3423,-71.0904,1350
42.3423,-71.0904,1350
42.3414,-71.0892,1350
42.3414,-71.0892,1350
42.3414,-71.0911,1350
42.3414,-71.0892,1350
42.3415,-71.0888,1350
42.3414,-71.0892,1350
42.3405,-71.0912,1350
42.3414,-71.089,1350
42.3423,-71.0904,1350
42.3415,-71.0888,1350
42.3414,-71.0892,1350
42.3414,-71.0892,1350
42.3423,-71.0904,1350
42.3423,-71.0904,1350
42.3414,-71.089,1350
42.3414,-71.0892,1350
42.3414,-71.0892,1350
42.3414,-71.089,1350
42.3414,-71.0892,1350
42.3414,-71.089,1350
42.3414,-71.089,1350
42.3436874,-71.1427731,1350
42.3436874,-71.1427731,1350
42.3501592,-71.1308953,1350
42.3532239,-71.1344636,1350
42.3402739,-71.1511417,1350
42.4058187,-71.0950307,1350
42.3466807,-71.1046873,1350
42.3371944,-71.1522119,1350
42.3860359,-71.1050956,1350
42.3866376,-71.1068721,1350
42.338747,-71.1372315,1350
42.3472625,-71.1340269,1350
42.351154,-71.1314434,1350
42.4141883,-71.1353538,1350
42.346121,-71.139067,1350
42.2792,-71.0188,1350
42.3655,-71.0559,1350
42.3494,-71.1327,1350
42.349196,-71.141413,1350
42.3573761,-71.1080322,1350
42.361798,-71.1350446,1350
42.3515,-71.1435,1350
42.3721864,-71.0889654,1350
42.3996952,-71.1115036,1350
42.3828626,-71.0957585,1350
42.4230113,-70.984377,1350
42.4230113,-70.984377,1350
42.336769,-71.083583,1350
42.3705485,-71.0355363,1350
42.4010354,-71.1261663,1350
42.325433,-71.0940231,1350
42.3936865,-71.1261616,1350
42.3435,-71.1446,1350
42.3435,-71.1446,1350
42.3866,-71.0134,1350
42.3495,-71.1399,1350
42.3539,-71.1324,1350
42.3511,-71.127,1350
42.3511,-71.127,1350
42.3478447,-71.1070457,1350
42.3970355,-71.0961562,1350
42.3250945,-71.0932546,1350
42.286162,-71.154872,1350
42.3765394,-71.1600738,1350
42.4212487,-71.1322239,1350
42.408572,-71.1093636,1350
42.4166519,-71.0980411,1350
42.2747,-71.1602,1350
42.2875326,-71.1521844,1350
42.386436,-71.0873792,1350
42.3446131,-71.1445515,1350
42.2666159,-71.0143885,1350
42.368984,-71.1620132,1350
42.3479558,-71.1359881,1350
42.3866738,-71.0801685,1350
42.307999,-71.06938,1350
42.38025,-71.181088,1350
42.283594,-71.0556725,1350
42.3432015,-71.0828492,1375
42.3432015,-71.0828492,1375
42.3965144,-71.1223426,1375
42.3956991,-71.1205034,1375
42.3431434,-71.1168934,1375
42.3491461,-71.0949788,1375
42.3491461,-71.0949788,1375
42.361118,-71.0663728,1375
42.3594723,-71.0707798,1375
42.3521281,-71.1220431,1375
42.3418073,-71.1469686,1375
42.371417,-71.121207,1375
42.336836,-71.1503143,1375
42.3591455,-71.1061515,1375
42.3805078,-71.1746135,1375
42.385143,-71.0941706,1375
42.3787,-71.0159,1375
42.3430107,-71.0625158,1375
42.3430107,-71.0625158,1375
42.3524891,-71.0613527,1375
42.3594723,-71.0707798,1375
42.3845815,-71.0945704,1375
42.387909,-71.1019121,1375
42.3719509,-71.0870791,1375
42.3706612,-71.0319396,1375
42.358866,-71.0676979,1400
42.3577768,-71.0702893,1400
42.346378,-71.080312,1400
42.346378,-71.080312,1400
42.3720647,-71.1079545,1400
42.3377213,-71.0998524,1400
42.3377213,-71.0998524,1400
42.3653084,-71.0530473,1400
42.3797,-71.1221,1400
42.3424,-71.0839,1400
42.3651757,-71.1150034,1400
42.3515295,-71.086985,1400
42.3504,-71.0879,1400
42.3440614,-71.0908298,1400
42.3651468,-71.114359,1400
42.375051,-71.1111029,1400
42.3452,-71.0904,1400
42.3318087,-71.1144885,1400
42.3328307,-71.1187761,1400
42.3786,-71.1223,1400
42.3649469,-71.051788,1400
42.3764,-71.0525,1400
42.3415,-71.0888,1400
42.3414,-71.089,1400
42.3415187,-71.1457882,1400
42.3884205,-71.1034238,1400
42.33816,-71.1533589,1400
42.392733,-70.9817512,1400
42.339228,-71.1351975,1400
42.339715,-71.1577802,1400
42.339715,-71.1577802,1400
42.3401604,-71.1614344,1400
42.3431,-71.1452,1400
42.3519,-71.1341,1400
42.4,-71.0135,1400
42.370822,-71.1138998,1400
42.340909,-71.0985387,1400
42.346403,-71.140845,1400
42.3847,-71.1825,1400
42.3593397,-71.065033,1400
42.3444,-71.0883,1400
42.4198293,-71.1011374,1400
42.3848722,-71.0934929,1400
42.339734,-71.1344491,1400
42.3733356,-71.0390456,1400
42.3321,-71.1064,1400
42.3749717,-71.1480254,1400
42.376495,-71.0634426,1400
42.3589974,-71.1088153,1400
42.2838762,-71.0340267,1400
42.3462464,-71.1059905,1400
42.4020765,-71.1150783,1400
42.3035545,-71.1069737,1400
42.3462331,-71.1356277,1400
42.3724726,-71.0911953,1400
42.3191,-71.0395,1400
42.3411,-71.0874,1400
42.3414,-71.1474,1400
42.383331,-71.18103,1400
42.349559,-71.141363,1400
42.4304485,-71.0591074,1400
42.3404401,-71.1552505,1400
42.3876186,-71.0437955,1400
42.3507705,-71.1272586,1400
42.4190105,-71.167267,1400
42.349196,-71.141413,1400
42.349196,-71.141413,1400
42.2795629,-71.1355688,1400
42.352543,-71.140266,1400
42.395226,-71.110216,1400
42.407924,-71.127374,1400
42.3587,-71.1691,1400
42.3721,-71.1528,1400
42.3498,-71.1405,1400
42.3587,-71.1582,1400
42.2731135,-71.0310868,1400
42.33452,-71.05148,1400
42.414893,-71.1383048,1400
42.3531805,-71.1340576,1400
42.4092305,-71.1271706,1400
42.361798,-71.1350446,1400
42.3121442,-71.0471067,1400
42.393878,-71.032154,1400
42.371754,-71.0855385,1400
42.4236917,-71.0562889,1400
42.4205531,-71.0051217,1400
42.304222,-71.1147197,1400
42.409045,-71.127269,1400
42.4145154,-71.11063,1400
42.4169,-71.0847,1400
42.3934857,-71.1328599,1400
42.4166,-71.1198,1400
42.3639475,-71.0302819,1400
42.3908227,-71.0940645,1400
42.3690603,-71.1668713,1400
42.3516,-71.1421,1400
42.3531,-71.1485,1400
42.3581,-71.133,1400
42.3511,-71.1273,1400
42.430643,-71.0715486,1400
42.3216455,-71.0568125,1400
42.3953135,-71.1195942,1425
42.3491642,-71.0841342,1425
42.345282,-71.072564,1425
42.354224,-71.1324093,1425
42.3842767,-71.1219186,1425
42.3288472,-71.1023135,1425
42.387419,-71.080461,1425
42.3295779,-71.1020031,1425
42.3965743,-71.1092853,1425
42.2835199,-71.0918197,1425
42.343331,-71.085797,1450
42.3579409,-71.0626867,1450
42.3538423,-71.0716665,1450
42.3504,-71.0763,1450
42.3509,-71.0828,1450
42.3593,-71.0668,1450
42.3546509,-71.0720748,1450
42.359269,-71.0686085,1450
42.3599818,-71.0849742,1450
42.3658305,-71.0528636,1450
42.367746,-71.0540297,1450
42.3479558,-71.1359881,1450
42.3407934,-71.1268343,1450
42.3407934,-71.1268343,1450
42.346916,-71.140587,1450
42.3431381,-71.1171986,1450
42.3495933,-71.1320364,1450
42.3417124,-71.1281902,1450
42.3318291,-71.1127305,1450
42.3728154,-71.0828151,1450
42.3631203,-71.1109862,1450
42.3593789,-71.064369,1450
42.3917179,-71.1239433,1450
42.3891769,-71.025098,1450
42.3661,-71.0525,1450
42.3672,-71.0546,1450
42.4023,-71.1379,1450
42.3943,-71.1173,1450
42.343,-71.0883,1450
42.3334672,-71.1061636,1450
42.339765,-71.153729,1450
42.348667,-71.13117,1450
42.3917213,-71.0359605,1450
42.3394636,-71.1336247,1450
42.353719,-71.1280363,1450
42.3824196,-71.1310017,1450
42.411748,-71.127434,1450
42.4187449,-71.1032351,1450
42.423311,-71.1773408,1450
42.361441,-71.133039,1450
42.361441,-71.133039,1450
42.3885145,-71.0934123,1450
42.3645,-71.128,1450
42.3917179,-71.1239433,1450
42.4141883,-71.1353538,1450
42.4105262,-71.1133689,1450
42.377193,-71.0971043,1450
42.4306845,-71.0782734,1450
42.30167,-71.166361,1450
42.272241,-71.01604,1450
42.2724927,-71.0161533,1450
42.3906483,-71.1252537,1450
42.383186,-71.1012378,1450
42.3881507,-71.0957329,1450
42.283726,-71.156966,1450
42.3536,-71.1292,1450
42.3536,-71.1292,1450
42.3535,-71.1291,1450
42.3535,-71.1291,1450
42.295305,-71.086354,1450
42.4115459,-71.1217948,1450
42.3628684,-71.10244,1475
42.3386048,-71.1314456,1475
42.412,-70.991,1475
42.3628684,-71.10244,1475
42.3511282,-71.0851123,1475
42.3663948,-71.0514301,1475
42.335856,-71.0515814,1475
42.3354753,-71.0442557,1475
42.3489871,-71.1397405,1475
42.302733,-71.167784,1475
42.302733,-71.167784,1475
42.3681108,-71.0379649,1475
42.3467,-71.1507,1475
42.348185,-71.149755,1475
42.349035,-71.1357596,1475
42.377,-71.0956,1475
42.3179,-71.0809,1475
42.3492718,-71.0887197,1500
42.3738121,-71.1124611,1500
42.3552,-71.0733,1500
42.3516576,-71.0831527,1500
42.3593789,-71.064369,1500
42.3372,-71.1266,1500
42.271615,-71.0248745,1500
42.3687342,-71.1147006,1500
42.3796574,-71.1246744,1500
42.372315,-71.1086165,1500
42.3687129,-71.0837836,1500
42.328,-71.071,1500
42.3516576,-71.0831527,1500
42.3395592,-71.1486791,1500
42.348438,-71.137716,1500
42.333176,-71.0442034,1500
42.4194,-71.111,1500
42.337727,-71.080089,1500
42.3732046,-71.1225265,1500
42.3429168,-71.0856846,1500
42.3505218,-71.0825809,1500
42.3367,-71.0745,1500
42.3525,-71.1466,1500
42.3600612,-71.1076753,1500
42.3844404,-71.1091375,1500
42.3316,-71.049,1500
42.3503426,-71.1478701,1500
42.3313392,-71.0427797,1500
42.361118,-71.0663728,1500
42.3336937,-71.1033139,1500
42.3743326,-71.1135751,1500
42.3655814,-71.1136812,1500
42.3842479,-71.1109763,1500
42.3959,-71.1247,1500
42.3773082,-71.1558096,1500
42.352797,-71.1395739,1500
42.4074799,-71.1088924,1500
42.40597,-71.131652,1500
42.3486114,-71.1402367,1500
42.353649,-71.1292119,1500
42.262804,-71.154994,1500
42.4196852,-71.1450508,1500
42.3990792,-71.1051505,1500
42.3948,-71.1816,1500
42.3505,-71.1717,1500
42.3529,-71.1311,1500
42.3531,-71.171,1500
42.3935352,-71.0953061,1500
42.400405,-71.1256914,1500
42.33069,-71.12273,1500
42.35887,-71.1474713,1500
42.3959912,-71.1003065,1500
42.378839,-71.1040626,1500
42.3731313,-71.0962337,1500
42.3543,-71.147,1500
42.3768,-71.1818,1500
42.3885,-71.1788,1500
42.352493,-71.162368,1500
42.4162849,-71.1568713,1500
42.349041,-71.163093,1500
42.3804124,-71.1046117,1500
42.333034,-71.109387,1500
42.3268,-71.1232,1500
42.3813442,-71.0943673,1500
42.3813442,-71.0943673,1500
42.4008651,-71.144363,1500
42.4148295,-71.1415507,1500
42.3960525,-71.1002947,1500
42.4038882,-71.1398815,1500
42.370581,-71.1590192,1500
42.4106295,-71.1371549,1500
42.406916,-71.1086758,1500
42.4162476,-71.1489333,1500
42.3417151,-71.1450494,1500
42.2624611,-71.1557791,1500
42.386467,-71.1120016,1500
42.3021,-71.1673,1500
42.350308,-71.133251,1500
42.3746588,-71.1498,1500
42.3932911,-71.0979292,1500
42.3913,-71.1798,1500
42.4251424,-71.0960181,1500
42.3541364,-71.1302242,1500
42.3212939,-71.0924624,1500
42.3503426,-71.1478701,1500
42.345909,-71.151646,1500
42.3282054,-71.1001462,1500
42.3382,-71.1531,1500
42.3489,-71.1407,1500
42.3495,-71.1399,1500
42.3496,-71.1352,1500
42.410775,-71.0456666,1500
42.3760709,-71.0324837,1500
42.4253856,-71.0628155,1500
42.3233177,-71.0736455,1500
42.4234239,-71.0564416,1500
42.3192,-71.0553,1500
42.3009618,-71.0546332,1500
42.3831905,-71.1063305,1500
42.3881507,-71.0957329,1500
42.3908227,-71.0940645,1500
42.3812391,-71.1073417,1500
42.2994666,-71.1138691,1500
42.4213396,-71.1371766,1500
42.3813431,-71.0286015,1500
42.4145154,-71.11063,1500
42.281377,-71.075617,1500
42.3179557,-71.0852333,1500
42.2983571,-71.15683,1525
42.4283,-71.074,1525
42.3431052,-71.0995947,1525
42.3465183,-71.0932595,1525
42.3674,-71.0543,1525
42.3441,-71.117,1525
42.3488218,-71.0715961,1525
42.2986005,-71.1574454,1525
42.3371261,-71.112962,1525
42.359181,-71.1443843,1525
42.35844,-71.144486,1525
42.341814,-71.148633,1525
42.362528,-71.18265,1525
42.315177,-71.0523746,1525
42.350932,-71.084332,1550
42.3459304,-71.0870971,1550
42.316,-71.0623,1550
42.4280087,-71.0740464,1550
42.3458656,-71.0879589,1550
42.3458656,-71.0879589,1550
42.3500181,-71.1320931,1550
42.343937,-71.0899119,1550
42.3833523,-71.1196218,1550
42.3589572,-71.1351419,1550
42.3514517,-71.1299336,1550
42.307655,-71.1155128,1550
42.3822342,-71.1226652,1550
42.3506478,-71.1289467,1550
42.3829,-71.1213,1550
42.3991953,-71.1282594,1550
42.3377,-71.1498,1550
42.3714527,-71.1120087,1550
42.3431601,-71.1180934,1550
42.2861261,-71.1405531,1550
42.364997,-71.149017,1550
42.2738,-71.0308,1550
42.3735,-71.1569,1550
42.3481923,-71.1364961,1550
42.347456,-71.1183108,1550
42.406795,-71.130653,1550
42.344146,-71.140852,1550
42.3319369,-71.1120601,1550
42.347547,-71.153949,1550
42.3484554,-71.1352989,1550
42.3582755,-71.1749772,1550
42.3509199,-71.1681526,1550
42.352973,-71.15973,1550
42.3463679,-71.1621218,1550
42.412,-70.991,1550
42.348686,-71.140366,1550
42.3831889,-71.1124161,1550
42.339765,-71.153729,1550
42.3999728,-71.1339431,1550
42.3189762,-71.0544813,1550
42.4002874,-71.1344405,1550
42.3464633,-71.1509345,1550
42.354206,-71.126147,1550
42.3687569,-71.0948041,1550
42.3513,-71.1415,1550
42.4026612,-71.1383493,1550
42.4041445,-71.1148246,1550
42.4041445,-71.1148246,1550
42.4036893,-71.1115879,1550
42.310196,-71.05051,1550
42.294666,-71.066738,1550
42.3725589,-71.0918309,1550
42.4195,-71.0814,1550
42.3761623,-71.1583411,1550
42.3861288,-71.0108593,1550
42.392471,-71.1005863,1550
42.4245076,-71.0933389,1550
42.38949,-71.0230888,1550
42.39646,-71.130873,1550
42.3257051,-71.0965969,1550
42.3918723,-71.1584566,1550
42.421254,-71.133097,1550
42.304129,-71.166573,1550
42.304129,-71.166573,1550
42.3518094,-71.1422695,1550
42.3685737,-71.175611,1550
42.327318,-71.1083357,1550
42.405126,-71.107944,1550
42.298647,-71.060653,1550
42.3064,-71.1075,1550
42.27641,-71.093591,1550
42.2801,-71.0905,1550
42.4222001,-71.0935027,1550
42.408572,-71.1093636,1550
42.288244,-71.0836,1550
42.314158,-71.075474,1550
42.3728174,-71.1219632,1575
42.344787,-71.080911,1575
42.3728,-71.122,1575
42.345231,-71.095326,1575
42.357459,-71.062944,1575
42.3375964,-71.0468473,1575
42.3307,-71.0437,1575
42.33816,-71.1533589,1575
42.3395592,-71.1486791,1575
42.3858904,-71.0960639,1575
42.4047086,-71.1296443,1575
42.4109,-71.1291,1575
42.2589,-70.9765,1575
42.3489,-71.1407,1575
42.3371,-71.1494,1575
42.3371,-71.1494,1575
42.3858904,-71.0960639,1575
42.348941,-71.0743535,1600
42.3799961,-71.1198524,1600
42.285366,-71.1376177,1600
42.3421404,-71.0706112,1600
42.3844527,-71.1213814,1600
42.386621,-71.0924468,1600
42.3366453,-71.1505966,1600
42.3589037,-71.1270478,1600
42.288149,-71.1263131,1600
42.343459,-71.09576,1600
42.3453707,-71.1090477,1600
42.343218,-71.0901295,1600
42.3725589,-71.0918309,1600
42.3799961,-71.1198524,1600
42.3807283,-71.1209458,1600
42.3443488,-71.094912,1600
42.3660557,-71.0512806,1600
42.344827,-71.076502,1600
42.380829,-71.1197623,1600
42.3462521,-71.1068211,1600
42.3434,-71.0985,1600
42.3882,-71.0486,1600
42.3657,-71.0523,1600
42.3491642,-71.0841342,1600
42.3593227,-71.0663429,1600
42.34858,-71.062941,1600
42.3401065,-71.1274169,1600
42.3524,-71.0619,1600
42.3373698,-71.13844,1600
42.2971179,-71.1576099,1600
42.3595298,-71.0686299,1600
42.3507461,-71.1336441,1600
42.366637,-71.1073103,1600
42.3671419,-71.0545164,1600
42.3807,-71.1208,1600
42.3722,-71.092,1600
42.3841669,-71.1136362,1600
42.3841669,-71.1136362,1600
42.3385159,-71.1524922,1600
42.3307,-71.0437,1600
42.3356,-71.0418,1600
42.3436874,-71.1427731,1600
42.3319554,-71.1127048,1600
42.405,-71.1247,1600
42.376968,-71.0955943,1600
42.348438,-71.137716,1600
42.350666,-71.132518,1600
42.3229954,-71.0606945,1600
42.3411104,-71.0563403,1600
42.3994,-71.1352,1600
42.3757,-71.1481,1600
42.3437,-71.149,1600
42.3426498,-71.144276,1600
42.3952457,-71.1308423,1600
42.354791,-71.158379,1600
42.346121,-71.139067,1600
42.402585,-71.112009,1600
42.385337,-71.096452,1600
42.3297582,-71.102786,1600
42.3297582,-71.102786,1600
42.2680344,-71.1498127,1600
42.3331891,-71.1096016,1600
42.3749717,-71.1480254,1600
42.3494,-71.1359,1600
42.3482,-71.1314,1600
42.3308,-71.1044,1600
42.3312,-71.1236,1600
42.3413442,-71.1417594,1600
42.3578829,-71.112431,1600
42.2915673,-71.1605991,1600
42.376808,-71.1617647,1600
42.3452,-71.1409,1600
42.336824,-71.1471245,1600
42.350085,-71.129839,1600
42.4007282,-71.1095169,1600
42.39897,-71.1093857,1600
42.2613667,-71.1570607,1600
42.417534,-71.100137,1600
42.3415694,-71.1454935,1600
42.3805,-71.1423,1600
42.40461,-71.1407923,1600
42.396884,-71.0872837,1600
42.3698048,-71.0199208,1600
42.4054495,-71.1258499,1600
42.3721975,-71.0833713,1600
42.3215996,-71.1120815,1600
42.3797,-71.0641,1600
42.293,-71.1498,1600
42.3700722,-71.1706034,1600
42.4281274,-71.0693515,1600
42.377121,-71.0391388,1600
42.3986214,-71.1207346,1600
42.3881,-71.0866,1600
42.3485,-71.1401,1600
42.3495,-71.1399,1600
42.3495,-71.1399,1600
42.3547,-71.1386,1600
42.3495,-71.1399,1600
42.3495,-71.1399,1600
42.3495,-71.1399,1600
42.3465,-71.136,1600
42.3522,-71.1275,1600
42.364564,-71.029819,1600
42.3497564,-71.1481589,1600
42.4125,-71.0383,1600
42.29475,-71.076449,1600
42.358586,-71.137278,1600
42.4335628,-71.0461334,1600
42.4259144,-71.1029516,1600
42.3588213,-71.1413645,1600
42.3724024,-71.0906556,1600
42.3233177,-71.0736455,1600
42.3867,-71.1298,1625
42.3359674,-71.1205466,1625
42.3655644,-71.1039909,1625
42.3307,-71.0437,1625
42.2568,-71.0218,1625
42.339899,-71.148378,1625
42.339899,-71.148378,1625
42.3415187,-71.1457882,1625
42.341364,-71.1468257,1625
42.3720647,-71.1079545,1625
42.3491439,-71.1330307,1625
42.2829249,-71.0820092,1625
42.2701045,-71.1206816,1625
42.3319941,-71.0533133,1650
42.282,-71.0589,1650
42.3777306,-71.1202359,1650
42.3922143,-71.1124026,1650
42.3645,-71.0688,1650
42.3634,-71.0637,1650
42.3434536,-71.0948091,1650
42.3418388,-71.0965064,1650
42.3638635,-71.0566203,1650
42.35085,-71.0894912,1650
42.3716005,-71.1068159,1650
42.3396511,-71.0745631,1650
42.372203,-71.1155885,1650
42.3464,-71.1036,1650
42.3593251,-71.0659746,1650
42.3949241,-71.1127181,1650
42.3843241,-71.1160864,1650
42.3709414,-71.1072911,1650
42.3261149,-71.1247045,1650
42.3524473,-71.0835338,1650
42.3663,-71.054,1650
42.3635953,-71.055859,1650
42.3491923,-71.0901899,1650
42.4251,-71.0662,1650
42.3428,-71.097,1650
42.3416,-71.1009,1650
42.366,-71.0528,1650
42.380892,-71.1095721,1650
42.351559,-71.173838,1650
42.3418388,-71.0965064,1650
42.415072,-71.168482,1650
42.3874638,-71.1089531,1650
42.340897,-71.1503739,1650
42.4058429,-71.0812232,1650
42.3506478,-71.1289467,1650
42.3445,-71.1414,1650
42.387,-71.1093,1650
42.3922143,-71.1124026,1650
42.3396182,-71.1498266,1650
42.3842479,-71.1109763,1650
42.344616,-71.140325,1650
42.3532239,-71.1344636,1650
42.352974,-71.176698,1650
