rent,lon,lat,bedrooms,apt_id
925,-71.0705533,42.4271103,1,78394228
950,-71.068311,42.4274651,0,78554385
950,-71.1668,42.4224,0,78508247
950,-71.137716,42.348438,0,78382697
950,-71.1419274,42.3431875,0,78349731
950,-71.1419274,42.3431875,0,78349730
950,-71.0674555,42.4301931,0,78313010
950,-71.1213705,42.3422309,0,78311511
950,-71.1356277,42.3462331,0,78311508
950,-71.1552011,42.3410307,0,78297877
950,-71.1010273,42.369315,0,78272213
950,-71.1127655,42.3380233,0,78221751
950,-71.1037553,42.3704103,0,78189344
950,-71.0973684,42.367865,0,78165651
950,-71.1256543,42.3762318,0,78079163
950,-71.1176538,42.3363511,0,78072843
950,-71.0324964,42.3665366,0,77964210
950,-71.1017425,42.3682972,0,77887755
950,-71.0493004,42.3378086,0,77856709
950,-71.0997772,42.3430713,0,77710047
950,-71.1169497,42.3446302,1,78528708
950,-71.069043,42.4211576,1,78329940
950,-71.1068722,42.3700378,1,78323747
950,-71.0681981,42.349077,1,78277557
950,-71.075853,42.339975,1,78247784
950,-71.034426,42.375133,1,78129802
950,-71.164029,42.4204035,1,78117603
950,-71.0324964,42.3665366,1,77746823
950,-71.1144,42.3024,1,77666192
975,-71.1323607,42.354045,0,78543724
975,-71.1323607,42.354045,0,78543723
975,-71.164029,42.4204035,0,78513233
975,-71.1511,42.4161,0,78471115
975,-71.0566823,42.3644622,0,78382660
975,-71.124035,42.4112558,0,78341082
975,-71.1631,42.4172,0,77928230
975,-71.1492,42.4129,0,77838980
975,-71.1570607,42.2613667,0,77814943
975,-71.1002406,42.3959826,0,77727500
975,-71.1397,42.35,0,64895824
975,-71.1397,42.35,0,64895813
975,-71.1397,42.35,0,64895810
975,-71.1397,42.35,0,64895800
975,-71.1796174,42.424187,1,78564834
975,-71.1334577,42.4137283,1,78527444
975,-71.012298,42.385073,1,78314169
975,-71.0353,42.2629,1,78304440
975,-71.046404,42.412732,1,78296892
975,-71.1759832,42.4235776,1,78277136
975,-71.154712,42.3934997,1,78247760
975,-71.154712,42.3934997,1,78247759
975,-71.00954,42.426347,1,78153774
975,-71.115545,42.36709,1,77926798
975,-71.1490687,42.3561639,1,77856997
1000,-71.1212666,42.3518808,0,78584372
1000,-71.1061636,42.3334672,0,78576994
1000,-71.1188875,42.3994455,0,78566948
1000,-71.1397405,42.3489871,0,78565226
1000,-71.0817043,42.3406323,0,78554471
1000,-71.0803687,42.3392235,0,78426840
1000,-71.1334998,42.3501963,0,78330025
1000,-71.1095872,42.3582607,0,78324533
1000,-71.1094989,42.3452263,0,78323858
1000,-71.032188,42.399399,0,78323324
1000,-71.1384,42.3459,0,78304455
1000,-71.1205823,42.3783137,0,78298796
1000,-71.168736,42.351845,0,78283895
1000,-71.065858,42.314833,0,78283886
1000,-71.100787,42.354672,0,78266046
1000,-71.0847261,42.3503418,0,78262050
1000,-71.0051393,42.4051483,0,78254364
1000,-71.0825003,42.3400075,0,78247843
1000,-71.0825003,42.3400075,0,78247842
1000,-71.080461,42.387419,0,78229078
1000,-71.0354008,42.3347728,0,78221840
1000,-71.1171695,42.3493957,0,78200682
1000,-71.1050956,42.3860359,0,78132713
1000,-71.0741128,42.434382,0,78113411
1000,-71.1272586,42.3507705,0,78109833
1000,-71.1272586,42.3507705,0,78109832
1000,-71.1309742,42.3861581,0,78105959
1000,-71.110078,42.3749209,0,78042022
1000,-71.0728,42.3508,0,78036622
1000,-71.1205379,42.340468,0,77971984
1000,-71.0811301,42.3411172,0,77957474
1000,-71.140852,42.344146,0,77928652
1000,-71.1015,42.3743,0,77927196
1000,-71.0643201,42.285763,0,77814805
1000,-71.1155128,42.307655,0,77801318
1000,-71.0813648,42.3400704,0,77672210
1000,-71.127773,42.3502817,0,77671759
1000,-71.1395,42.2741,0,72040668
1000,-71.1342,42.3487,0,64895818
1000,-71.1216,42.3521,0,64895811
1000,-71.1224,42.352,0,64895806
1000,-71.1216,42.3521,0,64895804
1000,-71.1216,42.3521,0,64895803
1000,-71.1342,42.3487,0,64895799
1000,-71.1224,42.352,0,64895797
1000,-71.1273,42.3511,0,64895776
1000,-71.1216,42.3521,0,64895768
1000,-71.1216,42.3521,0,64895762
1000,-71.1216,42.3521,0,64895755
1000,-71.1054452,42.3829969,1,78512380
1000,-71.0097,42.4103,1,78452145
1000,-71.0272474,42.278259,1,78350138
1000,-71.1341831,42.280878,1,78341030
1000,-71.1341831,42.280878,1,78341029
1000,-71.087324,42.3420086,1,78281886
1000,-71.09629,42.3813896,1,78268953
1000,-71.1040626,42.378839,1,78260708
1000,-71.083335,42.312794,1,78091023
1000,-71.0806467,42.383779,1,77933357
1000,-71.1085052,42.3305986,1,77928658
1000,-71.1517,42.3473,1,77928184
1000,-71.040417,42.406227,2,77878163
1000,-71.072779,42.313102,2,77856284
1000,-71.0327963,42.3794762,2,77766497
1000,-71.1194708,42.388167,4,78100795
1000,-71.1070457,42.3478447,5,78154768
1025,-71.110864,42.3506061,0,78554187
1025,-71.0567832,42.3588877,0,78543858
1025,-71.0567832,42.3588877,0,78543857
1025,-71.13823,42.347588,0,78324464
1025,-71.13823,42.347588,0,78324463
1025,-71.1401,42.3503,0,78304279
1025,-71.057811,42.358274,0,78285512
1025,-71.0693812,42.3486052,0,78283898
1025,-71.0753,42.342,0,78036620
1025,-71.0563593,42.3628775,0,77771945
1025,-71.1279,42.3531,0,77666200
1025,-71.0878363,42.385687,1,78596134
1025,-71.110864,42.3506061,1,78084630
1050,-71.1457882,42.3415187,0,78585245
1050,-71.0527699,42.366268,0,78543827
1050,-71.0527699,42.366268,0,78543826
1050,-71.1110841,42.3591088,0,78528870
1050,-71.1319,42.3522,0,78304357
1050,-71.0748285,42.4319581,0,78300340
1050,-71.11088,42.3448799,0,78279229
1050,-71.0677114,42.3592885,0,77986003
1050,-71.0741148,42.4278524,0,77773041
1050,-71.1193,42.3402,0,76429239
1050,-71.152623,42.340628,1,78594939
1050,-71.152623,42.340628,1,78594938
1050,-71.0349,42.3787,1,78454534
1050,-71.0899419,42.3428479,1,78290029
1050,-71.1812646,42.42422,1,78289702
1050,-71.096206,42.382254,1,78129768
1050,-71.1263603,42.3545148,1,78096370
1050,-71.1084609,42.3223915,1,77895204
1050,-71.1249964,42.3520805,1,77857621
1050,-71.0051393,42.4051483,2,78137672
1075,-71.1019121,42.387909,0,78583959
1075,-71.1034238,42.3884205,0,78527620
1075,-71.0785669,42.4053151,0,78349994
1075,-71.1224796,42.3363042,0,78072852
1075,-71.0939398,42.3294709,1,78382519
1100,-71.0892787,42.350367,0,78584365
1100,-71.1277259,42.3524218,0,78566304
1100,-71.1308953,42.3501592,0,78553780
1100,-71.1308953,42.3501592,0,78553779
1100,-71.1030891,42.330528,0,78543684
1100,-71.0989592,42.3908819,0,78527391
1100,-71.134674,42.34685,0,78513243
1100,-71.152268,42.339473,0,78500854
1100,-71.0675216,42.3482793,0,78500828
1100,-71.1523,42.3401,0,78454693
1100,-71.0669172,42.3603188,0,78397109
1100,-71.0950177,42.3751009,0,78382640
1100,-71.1320364,42.3495933,0,78348455
1100,-71.1268343,42.3407934,0,78324149
1100,-71.1279385,42.3001618,0,78324121
1100,-71.1061754,42.3957934,0,78313929
1100,-71.1480254,42.3749717,0,78310314
1100,-71.0750023,42.2989681,0,78296853
1100,-71.1100916,42.3363724,0,78247135
1100,-71.1100916,42.3363724,0,78247134
1100,-71.1127048,42.3319554,0,78246720
1100,-71.1056177,42.3324107,0,78165664
1100,-71.0687125,42.3611913,0,78145663
1100,-71.0983392,42.3822135,0,78101576
1100,-71.0108599,42.403206,0,78090511
1100,-71.068915,42.365049,0,78072840
1100,-71.1341,42.3523,0,64895774
1100,-71.1030891,42.330528,1,78543485
1100,-71.1030891,42.330528,1,78543484
1100,-71.1011347,42.3996287,1,78395655
1100,-71.1167587,42.3473162,1,78323732
1100,-71.0373598,42.3339145,1,78311319
1100,-71.1125576,42.4169371,1,78310150
1100,-71.028964,42.2830945,1,78277494
1100,-71.0677114,42.3592885,1,78154776
1100,-71.133474,42.352629,1,78138248
1100,-71.0987257,42.3868323,1,78129204
1100,-71.032115,42.27326,1,78127208
1100,-71.062195,42.3552723,1,78119933
1100,-71.130257,42.418719,1,78084679
1100,-71.039252,42.380545,1,78066933
1100,-71.0777,42.3195,1,78036609
1100,-71.0829,42.2987,1,78036471
1100,-71.025341,42.420702,1,77933367
1100,-71.0372561,42.3301858,1,77894557
1100,-71.16763,42.286163,1,77796994
1100,-71.129429,42.4165907,1,77772324
1100,-71.110078,42.3749209,2,78528762
1100,-71.1003194,42.4201927,2,78279225
1100,-71.0298824,42.405375,2,78276397
1100,-71.1131364,42.4117501,2,78153585
1100,-71.1053707,42.2684431,2,77886802
1100,-71.0691,42.2875,2,74278981
1125,-71.1301596,42.353588,0,78552997
1125,-71.100887,42.334192,0,78313101
1125,-71.069834,42.34842,0,78283351
1125,-71.1286,42.3537,0,78269386
1125,-71.0693398,42.3484291,1,78109254
1125,-71.1352989,42.3484554,1,78100888
1150,-71.1171986,42.3431381,0,78565770
1150,-71.1402367,42.3486114,0,78565589
1150,-71.1074777,42.3570566,0,78543462
1150,-71.140366,42.348686,0,78505002
1150,-71.1054452,42.3829969,0,78025916
1150,-71.1074777,42.3570566,1,78584546
1150,-71.1119,42.3257,1,78454736
1150,-71.0563593,42.3628775,1,78324798
1150,-71.0563593,42.3628775,1,78324797
1150,-71.064753,42.299465,1,78281212
1150,-71.1248016,42.3379297,1,78247455
1150,-71.1049979,42.3625003,1,78163007
1150,-71.1341658,42.348739,1,78154426
1150,-71.1328599,42.3934857,1,78109184
1150,-71.0953061,42.3935352,1,78049691
1150,-71.08969,42.4241178,1,78044901
1150,-71.1445515,42.3446131,1,77671238
1150,-71.0712942,42.311755,2,78383133
1150,-71.1538747,42.3482581,2,78277360
1150,-71.072399,42.282181,2,78029779
1175,-71.119571,42.342823,0,78324576
1175,-71.0379649,42.3681108,1,78542428
1175,-71.1612,42.3507,1,78455114
1175,-71.1612986,42.3489544,1,78301650
1175,-71.1096016,42.3331891,1,78025672
1175,-71.0677114,42.3592885,3,78145504
1175,-71.0677114,42.3592885,3,78145503
1200,-71.0891084,42.350057,0,78594646
1200,-71.0654431,42.3425979,0,78585770
1200,-71.0546756,42.3413011,0,78526405
1200,-71.147,42.3439,0,78454680
1200,-71.0885,42.3437,0,78454395
1200,-71.074872,42.345105,0,78369559
1200,-71.1133689,42.4105262,0,78358322
1200,-71.097015,42.3428598,0,78340379
1200,-71.1427731,42.3436874,0,78330521
1200,-71.12779,42.3405146,0,78328704
1200,-71.0538306,42.3633453,0,78324381
1200,-71.0974152,42.3436972,0,78304041
1200,-71.1195792,42.383786,0,78301914
1200,-71.0945633,42.3432035,0,78287803
1200,-71.180331,42.355983,0,78284934
1200,-71.0514742,42.3405958,0,78279644
1200,-71.0757338,42.3344576,0,78255326
1200,-71.094912,42.3443488,0,78238415
1200,-71.1223017,42.3908805,0,78176134
1200,-71.0723733,42.3448732,0,78153466
1200,-71.0910803,42.3395959,0,78128982
1200,-71.0913,42.3497,0,78036534
1200,-71.0969,42.3705,0,78032922
1200,-71.1239433,42.3917179,0,77963814
1200,-71.0904113,42.3465658,0,77897007
1200,-71.1150465,42.37163,0,77894620
1200,-71.12442,42.34148,0,77887763
1200,-71.0856199,42.3600502,0,77868084
1200,-71.0856199,42.3600502,0,77868083
1200,-71.084375,42.375714,0,77807782
1200,-71.0940808,42.3930263,0,77766522
1200,-71.123641,42.2907156,0,77745074
1200,-71.0654431,42.3425979,1,78585675
1200,-71.1300279,42.3492044,1,78565584
1200,-71.1056219,42.3852607,1,78528437
1200,-71.0482128,42.4041171,1,78513882
1200,-71.0609865,42.351107,1,78279627
1200,-70.985568,42.396456,1,78277281
1200,-71.1002406,42.3959826,1,78154578
1200,-71.0935027,42.4222001,1,78133329
1200,-71.1433415,42.3437851,1,78091049
1200,-71.0703,42.2954,1,77930869
1200,-71.153,42.3381,1,77928203
1200,-71.0626391,42.3789897,1,77895544
1200,-71.0573056,42.363852,1,77801675
1200,-71.0972992,42.3668302,1,77780179
1200,-71.0952017,42.394925,2,78585850
1200,-71.050685,42.309585,2,78576657
1200,-71.0598954,42.4119476,2,78566269
1200,-71.14712,42.345331,2,78514132
1200,-71.1026,42.3433,2,78454758
1200,-71.0352252,42.3677345,2,78370646
1200,-71.075763,42.292946,2,78339929
1200,-71.1490368,42.347472,2,78281145
1200,-71.0655094,42.418157,2,78279464
1200,-71.1391486,42.2764754,2,78265860
1200,-71.125592,42.2556198,2,78239102
1200,-71.019814,42.426026,2,78175178
1200,-71.10575,42.425535,2,78153558
1200,-71.10575,42.425535,2,78153557
1200,-71.0189938,42.2658811,2,78144785
1200,-71.0359706,42.4038508,2,78137965
1200,-71.080383,42.299832,2,78046272
1200,-71.040232,42.402332,2,77847526
1200,-71.102095,42.3644159,3,76519208
1225,-71.1359881,42.3479558,0,78515560
1225,-71.095326,42.345231,0,78347597
1225,-71.1511417,42.3402739,0,78323296
1225,-71.1364961,42.3481923,0,78265734
1225,-71.1202391,42.3425432,0,78211809
1225,-71.1202391,42.3425432,0,78211808
1225,-71.0690294,42.3366875,0,78042010
1225,-71.104004,42.365184,0,78017695
1225,-71.1216,42.3308,0,70362638
1225,-71.1747696,42.4285715,1,78513115
1225,-71.1534226,42.3491063,1,78349082
1225,-71.1534226,42.3491063,1,78349081
1225,-71.1458987,42.4085848,1,78348079
1225,-71.1569,42.422,1,78126192
1225,-71.1147003,42.303634,1,78100554
1225,-71.1744419,42.4282263,1,78071955
1225,-71.1685,42.4233,1,64896481
1250,-71.1471245,42.336824,0,78596219
1250,-71.0899119,42.343937,0,78595703
1250,-71.1249964,42.3520805,0,78584368
1250,-71.1087788,42.3683788,0,78584133
1250,-71.1125549,42.340447,0,78576130
1250,-71.1125549,42.340447,0,78576129
1250,-71.0942894,42.3455894,0,78564649
1250,-71.0965064,42.3418388,0,78553794
1250,-71.0965064,42.3418388,0,78553793
1250,-71.1241774,42.3789762,0,78409208
1250,-71.0312307,42.333184,0,78324079
1250,-71.057254,42.3639268,0,78323823
1250,-71.0659746,42.3593251,0,78313011
1250,-71.0982814,42.3410828,0,78311218
1250,-71.1161403,42.3851795,0,78277538
1250,-71.089736,42.3445753,0,78163773
1250,-71.0948091,42.3434536,0,78079367
1250,-71.1138998,42.370822,0,78025880
1250,-71.1078229,42.3692184,0,77948067
1250,-71.1180934,42.3431601,0,77762405
1250,-71.0308,42.2738,0,73546024
1250,-71.0945,42.3461,0,64896246
1250,-71.134674,42.34685,1,78593464
1250,-71.146401,42.408995,1,78585870
1250,-71.1097158,42.3727501,1,78583797
1250,-71.167784,42.302733,1,78576670
1250,-71.13379,42.3487467,1,78541437
1250,-71.1394446,42.4096824,1,78512544
1250,-71.1184,42.3508,1,78471027
1250,-71.096,42.3324,1,78470977
1250,-71.1329,42.3478,1,78454725
1250,-71.1589227,42.3788283,1,78409947
1250,-71.1313,42.356,1,78304458
1250,-71.1483562,42.378905,1,78284972
1250,-71.1677,42.3018,1,78269355
1250,-71.1327727,42.355535,1,78260465
1250,-71.0968695,42.3861978,1,78254950
1250,-71.1272586,42.3507705,1,78198654
1250,-71.057254,42.3639268,1,78176342
1250,-71.0567,42.3651,1,78032966
1250,-71.1492504,42.3386332,1,77954770
1250,-71.0566184,42.3655043,1,77922029
1250,-71.1812923,42.3028524,1,77807317
1250,-71.1273,42.3511,1,64895814
1250,-71.0648035,42.2802278,2,78513333
1250,-71.0972753,42.2763282,2,78323804
1250,-71.0972753,42.2763282,2,78323803
1250,-71.1588869,42.2795524,2,78288120
1250,-71.1654262,42.2767941,2,78288069
1250,-71.0673223,42.4232471,2,78200471
1250,-71.1428752,42.3620294,2,78132909
1250,-71.1321375,42.3530542,2,78055537
1250,-71.061035,42.297205,2,78045158
1250,-71.1483562,42.378905,2,77971696
1250,-71.1055242,42.4056875,2,77941253
1250,-71.035584,42.397466,2,77907669
1250,-71.1521015,42.3779773,2,77866633
1250,-71.036608,42.399845,2,77847387
1250,-71.05758,42.366159,2,76966177
1250,-71.0887268,42.2630677,3,78308424
1250,-71.1363939,42.3504348,3,78061053
1275,-71.0769248,42.3365408,0,78584801
1275,-71.0985387,42.340909,0,78584780
1275,-71.0932595,42.3465183,0,78565923
1275,-71.0612664,42.424869,0,78347583
1275,-71.140587,42.346916,0,78313009
1275,-71.1063339,42.3452297,0,78238172
1275,-71.1289467,42.3506478,0,78071676
1275,-71.052,42.3657,0,78036465
1275,-71.0645095,42.3611625,0,77918309
1275,-71.0700311,42.3602702,0,77857333
1275,-71.0919,42.3397,0,64896136
1275,-71.1277259,42.3524218,1,78563995
1275,-71.1105813,42.3715054,1,78554335
1275,-71.0905842,42.36837,1,78506095
1275,-71.1369,42.3474,1,78454640
1275,-71.1364961,42.3481923,1,78340864
1275,-71.0971049,42.3417003,1,78311097
1275,-71.1450494,42.3417151,1,78283635
1275,-71.136661,42.346767,1,78219131
1275,-71.136661,42.346767,1,78219130
1275,-71.150658,42.337495,1,77857707
1275,-70.9765,42.2589,1,73546795
1275,-71.03227,42.400911,2,78603757
1275,-71.0967605,42.3944361,2,78585580
1275,-71.0994094,42.3913273,2,78542161
1275,-71.0112,42.2686,2,78304439
1275,-71.0994783,42.4171725,2,78144848
1275,-71.0994783,42.4171725,2,78144847
1275,-71.1069,42.4234,2,77928149
1300,-71.0912295,42.340833,0,78596214
1300,-71.1090477,42.3453707,0,78596206
1300,-71.0892699,42.3463028,0,78596189
1300,-71.0894912,42.35085,0,78595698
1300,-71.1046873,42.3466807,0,78586019
1300,-71.1036662,42.396403,0,78540864
1300,-71.066,42.3602,0,78454593
1300,-71.1068211,42.3462521,0,78349296
1300,-71.070989,42.359225,0,78314371
1300,-71.1186,42.3759,0,78304468
1300,-71.099,42.3312,0,78304191
1300,-71.1076932,42.3678329,0,78302023
1300,-71.0805681,42.4039403,0,78297972
1300,-71.1127641,42.317917,0,78288200
1300,-71.095,42.343,0,78283970
1300,-71.1429853,42.4023082,0,78277574
1300,-71.1155885,42.372203,0,78226192
1300,-71.0755769,42.3545771,0,78200676
1300,-71.10128,42.342403,0,78174595
1300,-71.0663765,42.3603281,0,78145441
1300,-71.1067207,42.346025,0,78132498
1300,-71.1215,42.3863,0,78036468
1300,-71.1002,42.3401,0,77928219
1300,-71.0865825,42.3426342,0,77824773
1300,-71.073157,42.34316,0,77807313
1300,-71.1114699,42.3612635,0,77772730
1300,-71.0862,42.3418,0,64896209
1300,-71.0750023,42.2989681,1,78603520
1300,-71.1552505,42.3404401,1,78595801
1300,-71.1414431,42.3459399,1,78593529
1300,-71.110216,42.395226,1,78584320
1300,-71.154994,42.262804,1,78576844
1300,-71.0960589,42.3939294,1,78576447
1300,-71.1087788,42.3683788,1,78575909
1300,-71.140366,42.348686,1,78563965
1300,-71.1753641,42.3372311,1,78528716
1300,-71.126808,42.402407,1,78517000
1300,-71.148378,42.339899,1,78516028
1300,-71.1318,42.3584,1,78471113
1300,-71.0218,42.4013,1,78452101
1300,-71.1100916,42.3363724,1,78382416
1300,-71.1322569,42.3494686,1,78322113
1300,-71.1542,42.3421,1,78304460
1300,-71.1467,42.3401,1,78304327
1300,-71.1435643,42.3434981,1,78255269
1300,-71.102786,42.3297582,1,78235758
1300,-71.1063772,42.3782848,1,78221986
1300,-71.149755,42.348185,1,78221454
1300,-71.1308586,42.3957776,1,78186667
1300,-71.1272659,42.3552401,1,78101941
1300,-71.1314114,42.35438,1,78073172
1300,-71.1557791,42.2624611,1,78072587
1300,-71.0974,42.392,1,78033027
1300,-71.1489,42.3372,1,78032962
1300,-71.1095721,42.380892,1,78020210
1300,-71.0508106,42.3411409,1,78010616
1300,-71.1301596,42.353588,1,77985939
1300,-71.0336002,42.406349,1,77977672
1300,-71.1548092,42.2633656,1,77955017
1300,-71.0662,42.3775,1,77928250
1300,-71.1511641,42.3568454,1,77926708
1300,-71.1395,42.2741,1,72040632
1300,-71.1323,42.3539,1,64895933
1300,-71.1324,42.354,1,64895893
1300,-71.0812131,42.4120019,2,78528057
1300,-71.0930505,42.3923524,2,78505995
1300,-71.0622,42.372,2,78479412
1300,-71.046753,42.407169,2,78370254
1300,-71.0977553,42.394789,2,78312768
1300,-71.1046,42.3261,2,78304318
1300,-71.1764,42.3796,2,78304299
1300,-71.1355,42.3488,2,78304234
1300,-71.089541,42.38368,2,78277084
1300,-71.08969,42.4241178,2,78138302
1300,-71.1019148,42.4231332,2,78138114
1300,-71.130553,42.408555,2,77998989
1300,-71.0796231,42.410304,2,77934076
1300,-71.131395,42.417896,2,77933967
1300,-71.0306832,42.3802821,2,77846946
1300,-71.0177267,42.263698,2,77796218
1300,-71.1019121,42.387909,2,77667663
1300,-71.072399,42.282181,3,78029840
1300,-71.079573,42.286331,3,77856328
1300,-71.0558549,42.423644,3,77806550
1325,-71.0677999,42.3603102,0,78566299
1325,-71.1192712,42.386569,0,78494273
1325,-71.0735185,42.3472534,0,78132925
1325,-71.0895,42.3456,0,64896087
1325,-71.133251,42.350308,1,78595833
1325,-71.1402367,42.3486114,1,78576630
1325,-71.0491,42.4043,1,77927205
1325,-71.1340576,42.3531805,1,77661483
1325,-71.0674555,42.4301931,2,78312847
1350,-71.0645652,42.3523661,0,78595138
1350,-71.0895249,42.3454124,0,78585261
1350,-71.0528636,42.3658305,0,78577292
1350,-71.0528636,42.3658305,0,78577291
1350,-71.086452,42.3413985,0,78564666
1350,-71.1172785,42.3733056,0,78514074
1350,-71.0928318,42.348837,0,78348883
1350,-71.0821976,42.3437519,0,78324446
1350,-71.0821976,42.3437519,0,78324445
1350,-71.0851123,42.3511282,0,78247859
1350,-71.0893918,42.3410819,0,78133641
1350,-71.087324,42.3420086,0,78132504
1350,-71.0856846,42.3429168,0,78051405
1350,-71.14,42.3551,0,77928159
1350,-71.0867734,42.343465,0,77807774
1350,-71.1261616,42.3936865,0,77760389
1350,-71.0644,42.3523,0,64896352
1350,-71.0874,42.3411,0,64896195
1350,-71.0874,42.3411,0,64896193
1350,-71.0904,42.3423,0,64896162
1350,-71.0904,42.3423,0,64896161
1350,-71.0892,42.3414,0,64896140
1350,-71.0892,42.3414,0,64896139
1350,-71.0911,42.3414,0,64896137
1350,-71.0892,42.3414,0,64896123
1350,-71.0888,42.3415,0,64896102
1350,-71.0892,42.3414,0,64896099
1350,-71.0912,42.3405,0,64896095
1350,-71.089,42.3414,0,64896093
1350,-71.0904,42.3423,0,64896092
1350,-71.0888,42.3415,0,64896086
1350,-71.0892,42.3414,0,64896078
1350,-71.0892,42.3414,0,64896077
1350,-71.0904,42.3423,0,64896072
1350,-71.0904,42.3423,0,64896070
1350,-71.089,42.3414,0,64896054
1350,-71.0892,42.3414,0,64896037
1350,-71.0892,42.3414,0,64896036
1350,-71.089,42.3414,0,64896035
1350,-71.0892,42.3414,0,64896033
1350,-71.089,42.3414,0,64896031
1350,-71.089,42.3414,0,64896030
1350,-71.1427731,42.3436874,1,78595041
1350,-71.1427731,42.3436874,1,78595040
1350,-71.1308953,42.3501592,1,78594466
1350,-71.1344636,42.3532239,1,78586391
1350,-71.1511417,42.3402739,1,78576928
1350,-71.0950307,42.4058187,1,78565346
1350,-71.1046873,42.3466807,1,78543345
1350,-71.1522119,42.3371944,1,78542313
1350,-71.1050956,42.3860359,1,78528291
1350,-71.1068721,42.3866376,1,78527497
1350,-71.1372315,42.338747,1,78526334
1350,-71.1340269,42.3472625,1,78526309
1350,-71.1314434,42.351154,1,78515289
1350,-71.1353538,42.4141883,1,78505153
1350,-71.139067,42.346121,1,78468263
1350,-71.0188,42.2792,1,78454846
1350,-71.0559,42.3655,1,78454792
1350,-71.1327,42.3494,1,78454692
1350,-71.141413,42.349196,1,78357280
1350,-71.1080322,42.3573761,1,78329038
1350,-71.1350446,42.361798,1,78322033
1350,-71.1435,42.3515,1,78304365
1350,-71.0889654,42.3721864,1,78284848
1350,-71.1115036,42.3996952,1,78211570
1350,-71.0957585,42.3828626,1,78188499
1350,-70.984377,42.4230113,1,78144931
1350,-70.984377,42.4230113,1,78144930
1350,-71.083583,42.336769,1,78106293
1350,-71.0355363,42.3705485,1,78089811
1350,-71.1261663,42.4010354,1,77798657
1350,-71.0940231,42.325433,1,77777104
1350,-71.1261616,42.3936865,1,77725560
1350,-71.1446,42.3435,1,77548998
1350,-71.1446,42.3435,1,77548997
1350,-71.0134,42.3866,1,75759156
1350,-71.1399,42.3495,1,64895963
1350,-71.1324,42.3539,1,64895921
1350,-71.127,42.3511,1,64895790
1350,-71.127,42.3511,1,64895787
1350,-71.1070457,42.3478447,2,78395697
1350,-71.0961562,42.3970355,2,78393686
1350,-71.0932546,42.3250945,2,78367714
1350,-71.154872,42.286162,2,78308440
1350,-71.1600738,42.3765394,2,78300130
1350,-71.1322239,42.4212487,2,78255068
1350,-71.1093636,42.408572,2,78175876
1350,-71.0980411,42.4166519,2,78137205
1350,-71.1602,42.2747,2,78033023
1350,-71.1521844,42.2875326,2,77985732
1350,-71.0873792,42.386436,2,77978290
1350,-71.1445515,42.3446131,2,77941361
1350,-71.0143885,42.2666159,2,77935076
1350,-71.1620132,42.368984,2,77894997
1350,-71.1359881,42.3479558,2,77857024
1350,-71.0801685,42.3866738,2,77856478
1350,-71.06938,42.307999,2,77696645
1350,-71.181088,42.38025,2,77678954
1350,-71.0556725,42.283594,3,78072077
1375,-71.0828492,42.3432015,0,78553769
1375,-71.0828492,42.3432015,0,78553768
1375,-71.1223426,42.3965144,0,78504678
1375,-71.1205034,42.3956991,0,78330552
1375,-71.1168934,42.3431434,0,78285334
1375,-71.0949788,42.3491461,0,78247713
1375,-71.0949788,42.3491461,0,78247712
1375,-71.0663728,42.361118,0,78129219
1375,-71.0707798,42.3594723,0,77876846
1375,-71.1220431,42.3521281,1,78527117
1375,-71.1469686,42.3418073,1,78490826
1375,-71.121207,42.371417,1,78399262
1375,-71.1503143,42.336836,1,78340809
1375,-71.1061515,42.3591455,1,78328733
1375,-71.1746135,42.3805078,1,78328288
1375,-71.0941706,42.385143,1,78297048
1375,-71.0159,42.3787,1,78273213
1375,-71.0625158,42.3430107,1,78229478
1375,-71.0625158,42.3430107,1,78229477
1375,-71.0613527,42.3524891,1,78225668
1375,-71.0707798,42.3594723,1,78211130
1375,-71.0945704,42.3845815,1,78209903
1375,-71.1019121,42.387909,1,77876961
1375,-71.0870791,42.3719509,2,78512214
1375,-71.0319396,42.3706612,2,78248028
1400,-71.0676979,42.358866,0,78595143
1400,-71.0702893,42.3577768,0,78554358
1400,-71.080312,42.346378,0,78553785
1400,-71.080312,42.346378,0,78553784
1400,-71.1079545,42.3720647,0,78542716
1400,-71.0998524,42.3377213,0,78528193
1400,-71.0998524,42.3377213,0,78528192
1400,-71.0530473,42.3653084,0,78513268
1400,-71.1221,42.3797,0,78454822
1400,-71.0839,42.3424,0,78454577
1400,-71.1150034,42.3651757,0,78393983
1400,-71.086985,42.3515295,0,78360039
1400,-71.0879,42.3504,0,78304424
1400,-71.0908298,42.3440614,0,78301609
1400,-71.114359,42.3651468,0,78287958
1400,-71.1111029,42.375051,0,78285458
1400,-71.0904,42.3452,0,78283966
1400,-71.1144885,42.3318087,0,78283858
1400,-71.1187761,42.3328307,0,78145718
1400,-71.1223,42.3786,0,78033058
1400,-71.051788,42.3649469,0,77666384
1400,-71.0525,42.3764,0,72035807
1400,-71.0888,42.3415,0,64896034
1400,-71.089,42.3414,0,64896028
1400,-71.1457882,42.3415187,1,78593782
1400,-71.1034238,42.3884205,1,78583693
1400,-71.1533589,42.33816,1,78576864
1400,-70.9817512,42.392733,1,78553215
1400,-71.1351975,42.339228,1,78543012
1400,-71.1577802,42.339715,1,78542036
1400,-71.1577802,42.339715,1,78542035
